31	930	1356998400
31	1211	1356998400
31	3403	1356998400
31	1890	1364688000
31	2	1365292800
32	2	1398729600
32	578	1398729600
32	1469	1398729600
33	1955	1371254400
33	5322	1373587200
33	1365	1381104000
33	2	1381795200
33	4679	1381795200
33	6732	1381795200
33	10023	1381795200
33	3915	1386115200
33	7873	1388102400
33	6030	1388880000
34	1349	1361664000
34	2390	1361664000
34	2561	1361664000
34	2	1395878400
35	483	1244073600
35	4676	1376352000
35	4874	1376352000
35	7713	1376352000
36	2	1397347200
36	380	1397347200
36	3337	1397347200
36	3751	1397347200
36	4271	1397347200
36	4292	1397347200
37	342	1203724800
37	2675	1353888000
37	486	1356825600
37	3122	1356825600
37	4662	1356825600
37	5020	1356825600
37	6286	1356825600
37	2	1358035200
37	5884	1358035200
37	6783	1358208000
37	7055	1362096000
37	7295	1362096000
37	2839	1385942400
37	3515	1385942400
37	4062	1385942400
37	5264	1385942400
37	7183	1385942400
37	9011	1386028800
37	3792	1388620800
37	6656	1388620800
38	381	1268784000
38	2	1375401600
38	8570	1376092800
38	373	1405036800
38	568	1405036800
38	676	1405036800
39	2	1354147200
39	390	1354147200
39	1730	1354147200
39	1772	1354147200
39	3105	1354147200
39	3256	1354147200
39	3375	1354147200
39	3491	1354147200
39	3518	1354147200
39	4036	1354147200
39	6403	1361836800
39	2441	1371427200
39	4087	1371427200
39	4942	1371427200
40	3590	1332028800
40	3743	1334275200
40	2	1336176000
40	3686	1358985600
40	4971	1358985600
41	1073	1292371200
41	1157	1292371200
41	3457	1335312000
41	5916	1354060800
41	6150	1354060800
41	5703	1354752000
41	2	1360281600
41	1161	1360281600
41	5961	1360281600
42	578	1356912000
42	4213	1356912000
42	4419	1356912000
43	1674	1357776000
43	2	1390694400
43	2324	1390694400
43	8364	1390694400
43	7727	1392336000
44	3461	1339372800
44	1092	1339977600
44	2243	1339977600
44	4218	1340409600
44	4506	1340409600
44	2	1340582400
44	1946	1340582400
44	221	1340668800
44	3560	1340668800
44	3627	1340755200
45	2	1360195200
45	7026	1360540800
45	6006	1372118400
45	4205	1376956800
46	544	1336435200
46	2907	1353024000
46	3440	1354579200
46	783	1355961600
46	3461	1355961600
46	330	1368835200
46	1732	1368835200
46	6080	1368835200
46	6240	1368835200
46	6686	1368835200
46	6816	1368835200
46	7034	1368835200
46	8298	1375056000
46	5963	1403222400
47	2839	1358553600
47	2	1365120000
47	578	1365120000
47	1955	1365120000
47	3340	1365120000
47	3964	1365120000
48	1823	1331078400
48	1936	1331078400
48	3382	1355788800
48	3523	1355788800
48	4684	1372032000
48	6923	1372032000
48	2	1400803200
48	7344	1400803200
49	2	1378252800
49	3156	1378252800
49	4970	1378252800
50	3108	1343520000
50	3210	1343520000
50	2	1350518400
50	2300	1350518400
51	393	1297209600
51	302	1389398400
51	9399	1397520000
51	1205	1397779200
51	2	1402790400
51	2831	1402790400
51	1774	1404172800
51	6141	1404259200
51	6142	1404259200
52	1576	1364601600
52	1674	1364601600
52	2950	1364601600
53	2	1359417600
53	2541	1359417600
53	2604	1386633600
54	3	1296604800
54	5278	1347753600
54	5339	1347753600
55	3	1328140800
55	1053	1328140800
55	1124	1328140800
55	1128	1328140800
55	1260	1328140800
55	1731	1328140800
55	2037	1328140800
55	1742	1347321600
55	3044	1347321600
55	3820	1347321600
56	1731	1324080000
56	3	1342569600
56	1260	1369094400
56	1502	1369094400
57	3	1360886400
57	4	1360886400
57	1079	1360886400
57	1229	1360886400
57	1260	1360886400
57	1272	1360886400
57	2773	1360886400
57	3817	1363737600
57	5217	1369958400
58	1128	1353369600
58	1272	1353628800
58	3	1354924800
59	3	1356652800
59	1260	1356652800
59	1272	1356652800
59	2300	1356652800
60	3	1369958400
60	342	1369958400
60	1703	1369958400
61	3	1339718400
61	8336	1378598400
61	5370	1379548800
61	8174	1379548800
61	8312	1379548800
62	2172	1328140800
62	3	1347148800
62	1079	1347148800
62	1292	1347148800
62	3778	1347148800
63	4	1344211200
63	1139	1347840000
63	1799	1347840000
63	5116	1347840000
64	2046	1327276800
64	2159	1327363200
64	2195	1329868800
64	4902	1350691200
64	4	1362614400
65	4	1376352000
65	1574	1376352000
65	2354	1376352000
65	980	1404259200
65	1600	1404259200
65	4056	1404259200
65	5330	1404259200
66	1550	1336780800
66	4	1337644800
66	5938	1363737600
67	4	1350950400
67	1128	1370390400
67	5721	1370390400
67	2420	1374537600
67	8236	1374537600
67	8257	1374537600
68	4	1373587200
68	1550	1373587200
68	1730	1373587200
68	2839	1373587200
68	4731	1373587200
68	5526	1373587200
69	4	1341792000
69	1124	1341792000
69	1128	1341792000
69	1268	1341792000
69	2066	1341792000
69	2380	1341792000
70	1138	1355961600
70	2746	1355961600
70	4	1361232000
71	1754	1306886400
71	1110	1307059200
71	1442	1307318400
71	1138	1317945600
71	1125	1318032000
72	4	1400112000
72	1268	1400112000
72	1559	1400112000
73	1125	1318291200
73	1138	1318291200
73	1731	1318291200
74	4	1361318400
74	1125	1361318400
74	5307	1361318400
74	5503	1361318400
74	5793	1361318400
74	5800	1361318400
74	5965	1361318400
74	5834	1370563200
74	1138	1371772800
74	1730	1371772800
74	5324	1371772800
75	325	1359072000
75	5	1384128000
75	245	1384128000
76	2230	1319587200
76	5	1345852800
76	2635	1365552000
77	514	1354579200
77	1859	1354579200
77	5	1384905600
78	4708	1368144000
78	4961	1368144000
78	5067	1368144000
78	5237	1368144000
78	5512	1368144000
78	4971	1368489600
78	2793	1369785600
78	3647	1369785600
78	4541	1369785600
78	5	1371600000
78	111	1371600000
78	4970	1371600000
78	6915	1371600000
78	6985	1371600000
79	2931	1314662400
79	2539	1315785600
79	2665	1315785600
79	2682	1315785600
79	5	1316044800
80	8111	1382659200
80	3456	1384905600
80	5299	1384905600
81	3531	1376524800
81	4412	1376524800
81	5250	1376524800
81	5465	1376524800
81	5476	1376524800
81	7586	1376524800
81	6	1402531200
82	8	1355184000
82	2374	1355184000
82	3862	1355184000
82	4651	1355184000
82	6	1355356800
82	23	1355356800
82	560	1355616000
82	2008	1361145600
82	3364	1361318400
83	5395	1368403200
83	7307	1368403200
83	6	1388620800
83	828	1388620800
84	5211	1360540800
84	5802	1360540800
84	5279	1373587200
85	3400	1343779200
85	4970	1344470400
85	9	1364256000
85	249	1364256000
85	8631	1364256000
85	6	1391040000
86	5297	1380499200
86	5442	1380499200
86	5526	1380499200
86	8124	1380499200
87	1511	1300060800
87	8261	1375660800
87	7750	1376611200
87	8114	1379462400
88	7423	1371772800
88	7890	1371772800
88	6	1393286400
89	94	1367452800
89	6	1379635200
89	6115	1379635200
89	7890	1379635200
89	8487	1379635200
90	1053	1305676800
90	1073	1305676800
90	1101	1351641600
90	1865	1361750400
90	7	1366761600
90	1369	1366761600
90	1600	1366761600
91	7	1309392000
91	1649	1309392000
91	1751	1326067200
91	5470	1362441600
91	5354	1375401600
92	7	1314576000
92	5317	1366761600
92	3991	1373587200
92	7391	1383696000
93	2156	1300492800
93	2448	1306886400
93	7	1307145600
93	1443	1307145600
93	2435	1307145600
93	2280	1309564800
93	2281	1310688000
93	2170	1318032000
93	4950	1349308800
93	4970	1349308800
93	5153	1349308800
94	7	1313712000
94	5339	1363219200
94	6111	1363219200
95	7	1290729600
95	164	1290729600
95	1299	1290729600
95	1510	1290729600
96	1071	1387929600
96	3337	1387929600
96	3782	1387929600
96	4319	1387929600
96	4751	1387929600
96	7401	1387929600
97	3607	1363478400
97	5019	1363478400
97	5389	1363478400
97	6072	1363478400
97	3309	1367107200
97	479	1383868800
97	8457	1383868800
97	3239	1386028800
98	9	1343001600
98	4954	1366761600
98	4970	1366761600
98	4971	1368921600
98	4991	1368921600
98	5067	1368921600
98	8	1375660800
98	2251	1375660800
98	2371	1375660800
98	8111	1376179200
98	7890	1376784000
99	3142	1364601600
99	5228	1367798400
99	8	1399593600
100	2502	1369267200
100	8	1375574400
100	249	1375574400
100	4419	1387065600
101	3232	1332720000
101	3046	1363737600
101	8	1386892800
102	5630	1355875200
102	8102	1377475200
102	8	1377993600
103	8	1371168000
103	1685	1371168000
103	3183	1371168000
104	1183	1295395200
104	3762	1330214400
104	8	1349049600
104	724	1382140800
104	5112	1397001600
104	7707	1397001600
105	2644	1351123200
105	8	1363824000
105	578	1363824000
105	3340	1363824000
106	570	1315612800
106	4176	1398038400
106	7706	1398038400
107	8	1361664000
107	946	1361664000
107	4199	1361664000
108	3540	1356220800
108	3764	1356220800
108	3782	1356220800
108	6897	1356220800
108	7314	1362528000
108	3522	1362700800
109	1153	1366243200
109	3004	1366243200
109	4566	1366243200
109	4446	1373760000
109	7092	1373760000
109	8	1375228800
109	3245	1375228800
109	3326	1375228800
109	5027	1375228800
110	8	1356652800
110	5182	1356652800
110	5258	1356652800
111	8	1362268800
111	1077	1362268800
111	1929	1362268800
111	2222	1362268800
111	3574	1362268800
111	4146	1362268800
111	5630	1362268800
112	8	1375228800
112	1959	1375228800
112	4709	1375228800
113	727	1356825600
113	8	1363651200
113	3607	1363651200
114	243	1216944000
114	1058	1278979200
114	2848	1330128000
114	8	1336089600
115	8	1356307200
115	3246	1356307200
115	3494	1356307200
116	1988	1312848000
116	1611	1315612800
116	145	1319068800
116	15	1328313600
116	1776	1328313600
116	3117	1343952000
116	8	1363219200
116	2251	1363219200
116	2437	1363219200
116	2657	1363219200
116	3170	1363219200
116	4600	1363219200
116	4871	1363219200
117	1819	1365292800
117	3712	1365292800
117	8	1365465600
118	8	1383177600
118	1542	1388102400
118	8059	1388102400
119	6037	1348444800
119	8	1348963200
119	4830	1348963200
119	5788	1349222400
120	3078	1375228800
120	3140	1375228800
120	4856	1375228800
121	9	1374364800
121	2839	1374364800
121	3201	1374364800
121	3431	1374364800
122	560	1361404800
122	9	1373241600
122	3201	1393372800
123	1041	1356048000
123	1238	1356048000
123	2605	1356048000
123	2941	1356048000
123	7970	1356048000
123	9	1395878400
124	9	1364947200
124	24	1364947200
124	3078	1364947200
124	3201	1364947200
125	3544	1363910400
125	4072	1363910400
125	4257	1363910400
126	369	1386460800
126	5031	1386460800
126	9	1387238400
127	666	1358812800
127	3039	1389052800
127	3178	1389139200
128	9	1354579200
128	3781	1354579200
128	4062	1354579200
129	3201	1354492800
129	5488	1354492800
129	5654	1354492800
129	5258	1355011200
129	5100	1358121600
130	603	1277424000
130	15	1354752000
130	4082	1354752000
131	15	1315872000
131	2627	1315872000
131	2657	1315872000
132	2817	1379721600
132	3201	1379721600
132	9	1381536000
132	6039	1381536000
132	3236	1386979200
132	4186	1386979200
132	8464	1386979200
133	9	1400457600
133	3142	1400457600
133	3782	1400457600
134	5825	1361404800
134	9	1363651200
134	1953	1363651200
134	4002	1372723200
134	4456	1373846400
134	5131	1386288000
134	4881	1388102400
134	9536	1390262400
134	9329	1390867200
134	4930	1391472000
135	9	1360972800
135	2140	1360972800
135	4376	1360972800
135	5280	1360972800
135	4035	1361577600
135	6701	1361577600
135	4475	1367366400
135	4042	1372377600
136	1138	1301270400
136	1629	1305158400
136	9	1373068800
136	4989	1373068800
137	22	1323302400
137	3220	1323302400
137	3186	1326067200
137	563	1329350400
137	2159	1332892800
137	9	1372118400
137	8163	1375228800
137	181	1390262400
137	8060	1390262400
137	8336	1390262400
138	1637	1385337600
138	3517	1385337600
138	9	1401408000
138	3364	1401408000
139	101	1163289600
139	107	1167782400
139	1646	1348876800
140	9	1384473600
140	3523	1384473600
140	5630	1384473600
140	5695	1384473600
141	3628	1370736000
141	4422	1370736000
141	5067	1370736000
141	5206	1370736000
142	11	1377648000
142	3167	1377648000
142	3448	1377648000
142	3913	1377648000
142	4126	1377648000
143	637	1348358400
143	11	1358812800
143	2822	1358812800
144	5681	1366761600
144	3703	1374883200
144	4216	1374883200
144	5066	1374883200
144	5983	1383091200
144	8255	1383091200
144	11	1385337600
144	3817	1385337600
144	5006	1385337600
145	11	1394409600
145	2968	1394409600
145	3896	1394409600
145	4090	1394409600
146	11	1391731200
146	2968	1391731200
146	3852	1391731200
146	6394	1391731200
147	11	1381881600
147	1151	1381881600
147	1826	1381881600
148	5581	1393113600
148	6693	1397260800
148	12	1399852800
149	3045	1343606400
149	8207	1370908800
149	7812	1372723200
150	6100	1379721600
150	9390	1389830400
150	9694	1391040000
151	2232	1308787200
151	2251	1315612800
151	3067	1316995200
151	15	1319241600
152	996	1307059200
152	15	1318291200
152	1958	1318636800
152	3261	1325376000
153	15	1379376000
153	2753	1379376000
153	2893	1381795200
154	2657	1320451200
154	3217	1325203200
154	15	1325376000
154	2150	1325376000
154	2232	1325376000
154	2251	1325376000
155	15	1317945600
155	2824	1332892800
155	3759	1337472000
155	5113	1341705600
156	622	1292198400
156	933	1292198400
156	15	1312848000
156	510	1316044800
156	2251	1316044800
156	2371	1316044800
156	2445	1316044800
157	15	1318982400
157	2808	1320883200
157	3994	1339027200
157	4103	1339027200
157	3746	1339459200
157	3787	1339545600
157	7921	1378771200
157	8210	1378771200
157	7867	1379030400
157	8127	1379462400
157	9270	1381190400
158	1299	1292284800
158	1290	1292976000
158	2972	1326931200
158	2991	1326931200
158	3391	1326931200
158	15	1327276800
158	1122	1328227200
158	8124	1391990400
158	8864	1396828800
159	1556	1311811200
159	2251	1314230400
159	2437	1315612800
159	3599	1324944000
159	2643	1346025600
159	15	1358985600
159	8548	1374019200
159	1551	1375920000
159	6523	1376870400
160	15	1318291200
160	2445	1318291200
160	2657	1318291200
160	4103	1370476800
160	4297	1370476800
160	4331	1370476800
160	9451	1383782400
160	4385	1396137600
161	15	1312070400
161	2251	1312761600
161	2758	1319587200
162	3837	1335571200
162	15	1340496000
162	800	1340496000
162	3103	1340496000
162	3119	1340496000
163	1156	1294444800
163	15	1324252800
163	5169	1357516800
163	5705	1357516800
164	3280	1389052800
164	8226	1389052800
164	4446	1389312000
164	8124	1389312000
165	578	1341187200
165	3494	1341187200
165	15	1354060800
166	15	1343347200
166	2215	1343347200
166	2515	1343347200
166	2637	1343347200
167	16	1356393600
167	7376	1367971200
167	7437	1367971200
168	16	1390262400
168	7748	1391817600
168	9154	1391817600
169	1759	1309219200
169	184	1323388800
169	16	1326585600
170	16	1375315200
170	269	1375315200
170	5324	1375315200
170	6607	1375315200
170	8148	1375920000
171	2771	1359331200
171	4047	1359331200
171	5615	1359331200
172	92	1325116800
172	227	1325116800
172	16	1353974400
172	1384	1353974400
173	2672	1330560000
173	3149	1362614400
173	2711	1363478400
173	16	1365984000
174	86	1223769600
174	400	1225756800
174	470	1227139200
174	138	1232236800
174	17	1232841600
174	565	1238716800
174	556	1240876800
174	271	1245888000
174	98	1247702400
174	231	1249689600
174	242	1251331200
174	321	1258243200
174	562	1258416000
174	467	1267056000
174	477	1268611200
174	584	1273622400
174	847	1278979200
174	1398	1297641600
174	1785	1298246400
174	2158	1301011200
174	2232	1306800000
174	3287	1307836800
174	1360	1309996800
174	1724	1309996800
174	1696	1311724800
174	2699	1312243200
174	2163	1315612800
174	3071	1318377600
174	2793	1318550400
174	2725	1328227200
174	4129	1337904000
174	2249	1341014400
174	4218	1344297600
174	4221	1344384000
174	5070	1344470400
174	5731	1349481600
174	2948	1349740800
174	5808	1351123200
174	5896	1352505600
174	5897	1352505600
174	5717	1352678400
174	2355	1352851200
174	6134	1353888000
174	7100	1354492800
174	4978	1358553600
174	4653	1360281600
174	6162	1360713600
174	6159	1360800000
174	5609	1363132800
174	7295	1369353600
174	8190	1373846400
174	7601	1373932800
174	8191	1373932800
174	8716	1373932800
174	8371	1374278400
174	8319	1374451200
174	8331	1374537600
174	7973	1374624000
174	4617	1376524800
174	8715	1376870400
174	7263	1377043200
174	8986	1377043200
174	6998	1377820800
174	7113	1380412800
174	8610	1380412800
174	8781	1380412800
174	8062	1380499200
174	8947	1380844800
174	9098	1380844800
174	10256	1380844800
174	8318	1382832000
174	9308	1382918400
174	9310	1383264000
174	8687	1384300800
174	9527	1389052800
174	5907	1389484800
174	9987	1391904000
174	9947	1392681600
174	8878	1393977600
174	9306	1397260800
174	10025	1397260800
174	10357	1404950400
175	487	1357689600
175	1463	1357689600
175	1930	1357689600
175	2535	1357689600
175	3059	1357689600
175	660	1358121600
175	2534	1358121600
175	3080	1358121600
175	17	1359072000
175	863	1359072000
176	17	1325980800
176	1698	1329177600
176	2065	1329177600
177	17	1357171200
177	3577	1357171200
177	4697	1357171200
177	4922	1357344000
177	9796	1387411200
178	17	1251331200
178	2789	1350432000
178	6603	1367020800
179	603	1311292800
179	901	1311292800
179	1044	1322870400
179	17	1323302400
179	7103	1354665600
179	5894	1372204800
180	18	1264982400
180	1733	1311638400
180	1885	1311638400
181	18	1380758400
181	1390	1380758400
181	2514	1380758400
181	2697	1380758400
181	2739	1380758400
182	18	1294963200
182	538	1294963200
182	649	1294963200
183	18	1263168000
183	702	1268956800
183	1906	1303344000
183	4221	1360195200
184	18	1260403200
184	647	1260403200
184	648	1260576000
184	708	1268697600
184	958	1275782400
184	963	1319241600
184	4949	1339891200
184	2655	1345161600
184	1058	1346112000
184	2771	1346112000
184	2830	1346112000
184	1295	1354492800
184	6791	1355702400
184	4605	1355788800
184	3279	1356220800
184	6890	1356825600
184	5753	1360454400
184	2291	1367884800
184	2541	1367884800
184	1669	1370304000
184	6626	1373068800
184	5355	1374192000
184	5072	1378684800
184	6498	1380499200
184	5563	1390521600
184	4029	1399507200
184	4600	1399507200
184	9625	1399507200
184	7086	1400284800
184	7597	1400284800
184	9516	1400803200
184	6259	1405382400
185	18	1262822400
185	5355	1364256000
185	1013	1374537600
186	1429	1317600000
186	2971	1320019200
186	19	1326067200
186	4006	1357862400
186	5116	1363132800
186	5496	1363564800
186	5675	1371081600
187	19	1316304000
187	870	1316304000
187	7845	1371686400
187	7945	1371686400
187	7765	1371859200
188	1471	1291852800
188	2081	1317686400
188	19	1320537600
188	2644	1340841600
188	4221	1365811200
188	6164	1369353600
189	19	1312156800
189	326	1366934400
189	4333	1383609600
189	8793	1384905600
190	250	1236038400
190	19	1281312000
190	870	1281312000
190	694	1281744000
191	20	1281139200
191	1250	1312502400
191	1140	1354060800
192	360	1238976000
192	535	1243814400
192	365	1284422400
192	20	1289347200
192	1002	1297987200
192	2703	1340928000
192	4259	1358208000
192	4333	1360022400
192	1929	1361577600
193	20	1301443200
193	903	1318809600
193	9964	1400284800
193	4093	1402358400
194	1044	1306281600
194	2300	1306713600
194	1600	1307318400
194	43	1367884800
194	8757	1367884800
194	20	1368316800
194	1078	1368316800
194	1122	1368316800
194	1321	1368316800
195	20	1291680000
195	6588	1360972800
195	5845	1363651200
195	6269	1363651200
195	2925	1388361600
195	6218	1388361600
195	6484	1388361600
195	6673	1388361600
195	6802	1388361600
196	20	1291075200
196	2055	1351468800
196	3103	1351468800
197	20	1311379200
197	5169	1347494400
197	5211	1347580800
198	5328	1347580800
198	4137	1349740800
198	2282	1356566400
198	4230	1356566400
198	5535	1356566400
198	4959	1357084800
198	342	1359936000
198	1546	1359936000
198	2441	1360454400
198	1597	1370304000
198	21	1373068800
198	8829	1379980800
198	6848	1387324800
199	1071	1356652800
199	389	1357603200
199	21	1366070400
199	8139	1385078400
199	3382	1386374400
199	5686	1386374400
199	6186	1391904000
199	8525	1396224000
199	9094	1396224000
200	21	1376956800
200	5100	1382054400
200	5837	1382054400
201	342	1330732800
201	7945	1374883200
201	8126	1374883200
201	21	1378166400
202	342	1374710400
202	6393	1380672000
202	21	1387756800
202	5228	1387756800
203	8793	1388188800
203	21	1388793600
203	1469	1388793600
204	21	1370822400
204	7824	1370822400
204	377	1371427200
205	21	1383436800
205	578	1383436800
205	2239	1383436800
205	2384	1383436800
205	3505	1383436800
205	7467	1383436800
205	7796	1383436800
206	21	1404691200
206	578	1404691200
206	2222	1404691200
206	4483	1404691200
207	1878	1326412800
207	21	1362873600
207	3960	1362873600
208	594	1377129600
208	2790	1377129600
208	5561	1391558400
209	21	1361491200
209	3364	1361491200
209	5100	1361491200
209	5369	1361491200
209	5526	1361491200
210	590	1355616000
210	21	1368576000
210	4376	1368576000
211	21	1386892800
211	4219	1386892800
211	5897	1386892800
212	21	1397606400
212	2992	1397606400
212	4141	1397606400
212	5748	1397606400
213	21	1290124800
213	1295	1292284800
213	1299	1292284800
214	21	1389916800
214	1205	1389916800
214	4362	1389916800
214	7653	1389916800
215	21	1375660800
215	6678	1375660800
215	8441	1376265600
215	3955	1376352000
216	2502	1306368000
216	1823	1307750400
216	5413	1356048000
216	5022	1356739200
216	5100	1356739200
216	5266	1356739200
216	5306	1356739200
216	5326	1356739200
217	1503	1332720000
217	1125	1354838400
217	1138	1354838400
217	1575	1354838400
217	1079	1356825600
217	1268	1356825600
217	1694	1356825600
217	1859	1356825600
217	1982	1356825600
217	2742	1356825600
217	4974	1356825600
217	5168	1356825600
218	22	1365724800
218	4980	1365724800
218	5688	1365724800
219	703	1288137600
219	92	1288828800
219	989	1309305600
220	22	1342742400
220	4258	1355788800
220	5642	1355788800
220	5643	1355788800
221	22	1331164800
221	3678	1332547200
221	3431	1343433600
221	578	1385078400
222	22	1374796800
222	3910	1374796800
222	3234	1377129600
223	22	1374364800
223	1493	1374364800
223	7890	1374969600
224	22	1305763200
224	829	1305849600
224	936	1305849600
224	2644	1380240000
224	7706	1380240000
225	22	1358812800
225	578	1358812800
225	2222	1358812800
225	7577	1379376000
226	1757	1289174400
226	578	1291680000
226	22	1293580800
226	2644	1342137600
227	22	1399852800
227	1068	1399852800
227	3213	1399852800
228	22	1365984000
228	4456	1381449600
228	8594	1383177600
228	23	1387756800
228	5086	1387756800
228	5473	1387756800
229	22	1361577600
229	1051	1361577600
229	1953	1361577600
230	22	1298851200
230	249	1357257600
230	1560	1386806400
231	22	1352851200
231	4574	1354579200
231	5277	1354579200
231	5339	1354579200
232	3766	1347062400
232	2167	1360886400
232	3078	1360886400
232	5686	1361318400
232	4892	1365379200
232	514	1386028800
233	3142	1359331200
233	3214	1359331200
233	3894	1359331200
233	4446	1359331200
233	23	1376524800
233	2384	1376524800
233	3201	1376524800
233	3686	1376524800
234	5550	1357344000
234	3368	1358380800
234	23	1368230400
234	6701	1372204800
234	7657	1373241600
235	4971	1357084800
235	5067	1357084800
235	5324	1366675200
235	5330	1366675200
236	3280	1359936000
236	1542	1364860800
236	3214	1364860800
236	3326	1364860800
236	3782	1364860800
236	23	1366848000
236	1721	1368057600
237	23	1394755200
237	1403	1394755200
237	3920	1394755200
238	23	1400803200
238	3364	1400803200
238	4002	1400803200
239	5179	1355184000
239	5704	1355184000
239	6465	1364947200
239	23	1365120000
240	23	1355270400
240	3540	1355270400
240	3782	1355270400
241	7945	1387238400
241	8228	1387238400
241	23	1397001600
242	23	1357689600
242	3326	1357689600
242	4062	1362614400
242	6381	1362614400
242	5967	1365552000
242	6195	1366156800
242	5323	1375660800
243	4073	1348358400
243	23	1368057600
243	1542	1368057600
243	4892	1369008000
243	4605	1382227200
243	5747	1382227200
243	6038	1386115200
243	4643	1402963200
243	5045	1402963200
244	1911	1322697600
244	3214	1359936000
244	4285	1359936000
244	4863	1359936000
244	5119	1359936000
244	6414	1359936000
244	23	1360108800
244	793	1360108800
244	3554	1360108800
244	4446	1360108800
244	4483	1362873600
245	7417	1379548800
245	23	1389225600
245	3201	1389225600
246	23	1369008000
246	2231	1369008000
246	3201	1369008000
246	7945	1393545600
247	3292	1357776000
247	3297	1357776000
247	3764	1357776000
248	23	1376352000
248	3806	1376352000
248	5069	1376352000
248	5152	1376352000
248	5493	1376352000
248	5503	1376352000
249	5601	1362528000
249	5958	1362528000
249	24	1383091200
250	7405	1366934400
250	7632	1366934400
250	24	1368057600
250	3078	1368057600
250	3134	1368230400
251	24	1390780800
251	6019	1390780800
251	8244	1390780800
252	1457	1325635200
252	3029	1370649600
252	3078	1380240000
252	6326	1380240000
252	7022	1380240000
252	6381	1393545600
252	24	1400803200
253	1151	1363219200
253	1426	1363219200
253	2207	1363219200
253	2947	1363219200
253	3004	1363219200
253	3167	1363219200
253	3725	1363219200
254	24	1389225600
254	2422	1389225600
254	3078	1389225600
255	25	1405209600
255	58	1405209600
255	784	1405209600
256	3790	1368230400
256	6454	1380499200
256	2041	1383004800
256	6128	1383004800
257	25	1185840000
257	92	1209945600
257	177	1209945600
258	25	1269302400
258	996	1315612800
258	875	1372636800
259	958	1277251200
259	871	1282003200
259	2991	1340150400
259	1876	1348963200
259	25	1358726400
259	2773	1358726400
259	3117	1358726400
259	2652	1381968000
259	9302	1398297600
259	9544	1398297600
260	676	1294358400
260	1299	1294358400
260	1407	1294358400
260	2103	1331769600
260	25	1332547200
260	1605	1332547200
260	939	1384560000
260	2231	1384560000
260	4267	1384560000
260	5902	1385510400
261	25	1141344000
261	693	1252281600
261	1386	1292457600
261	1970	1300320000
262	25	1267574400
262	1566	1390435200
262	7597	1393286400
262	8662	1393286400
262	8793	1393286400
